,text,label
6276,"['Wingnut', 'GOP', 'lawmaker', 'refused', 'wear', 'mask', 'reportedly', ""'"", 'really', ',', 'really', 'sick', ""'"", 'COVID', '-', '19', 'https://t.co/KsUtBTiS5J', '|', '#politics', '#trump', '#corruption', '#thebeatwithari']",0
6278,"['opinion', ',', 'UK', 'Government', 'handled', 'coronavirus', 'crisis', 'well', '?', '#Coronavirus', '#Politics', '#Government', '#Twitter', '#Polls', 'Please', 'Retweet', 'Voting', '!', '🔁']",0
6279,"['Ilhan', 'Omar', 'Says', 'Rent', 'Canceled', 'End', 'Pandemic', '(', 'Truthout', ')', 'applauding', ""CDC's"", 'new', 'eviction', 'moratorium', '&', 'quot', ';', 'life-changing', '&', 'quot', ';', 'reprieve', 'f', '...', 'Add', 'highlights', ':', 'https://t.co/oVj7JgK5VQ', '#LeftWing', '#Politics', '...']",0
6281,"['late', ',', 'prime', 'minister', 'blamed', 'keeping', 'important', 'ministries', 'without', 'political', 'leadership', '.', 'hard', 'time', 'giving', 'full', 'shape', 'cabinet', 'owing', 'lengthy', 'negotiations', 'among', 'coalition', 'partners', '.', '#Nepal', '#Politics', '#Deuba', 'https://t.co/l98KJDFfXM']",0
6284,"['@smritikak', 'always', 'national', 'sport', ',', 'sone', 'uneducated', 'govt', '2012', 'debunked', 'due', 'political', 'agendas', 'cost', 'getting', 'allocated', 'sport', '.', 'Petty', 'politicians', '.', '#BJP', '#NaveenPatnaik', '#Politics', '#nationalsport', '#hockey', '#fieldhockey']",0
6290,"['extent', 'agree', 'disagree', 'following', 'statement', ':', 'UK', 'Government', '’', 'handling', 'vaccine', 'rollout', 'made', 'deficiencies', 'early', 'days', 'pandemic', '.', '#Coronavirus', '#Government', '#Politics']",0
6296,"['Stock', 'market', 'hits', 'new', 'record', '.', 'Wages', 'rising', 'time', 'highs', '.', '#politics', 'https://t.co/9UCHpGNoM1']",0
6302,"['#Politics', 'behind', 'naming', '#PublicPlaces', 'https://t.co/u7SW0HQqpb', '#लेके_रहेंगे_pok', 'https://t.co/mG7hZBBX5f']",0
6306,"['#Turkey', '#Iran', 'resort', '#backdoor', '#politics', 'flood', '#Europe', '#Afghans', 'worked', 'allied', 'forces', '.']",0
6311,"['“', 'fundamental', 'cause', 'trouble', 'modern', 'world', 'today', 'stupid', 'cocksure', 'intelligent', 'full', 'doubt', '.', '”', '—', 'Bertrand', 'Russell', '#LaLege', '#LaGov', '#politics', 'https://t.co/iIAFeK43k8']",0
6313,"['West', 'Virginia', 'Governor', 'extends', ""'"", 'Babydog', ""'"", 'vaccination', 'sweepstakes', 'https://t.co/M84aNpGO9v', '#Politics', 'https://t.co/eQQT8822Zi', '#West', '#Virginia', '#Governor', '#extends', '#', ""'"", '#it', '#for', '#Babydog', ""'"", '#vaccination', '#sweepstakes', '#', '239']",0
6316,"['Colorado', 'Whistleblower', 'Credits', 'Gateway', 'Pundit', 'Investigation', 'Exposing', 'Crooked', 'Secretary', 'State', 'Jenna', '’', 'Soros', 'Funding', '(', 'VIDEO', ')', '#News', '#Politics', 'https://t.co/Jil8fmyqEN']",0
6318,"['Big', 'Tech', 'breakup', 'way', '?', '5', 'changes', 'Congress', 'wants', 'see', 'among', 'tech', 'giants', '.', '(', 'USA', 'Today', ')', '#Technology', '#Politics', 'https://t.co/qoEBYE5Odx', 'https://t.co/VZXf7TBCPw']",0
6319,"['Germany', 'imposes', 'stricter', 'entry', 'rules', 'arrivals', 'Spain', ',', 'Netherlands', 'Georgia', 'https://t.co/PGQni5eTTh', '#Politics', 'https://t.co/eQQT8822Zi', '#Germany', '#imposes', '#stricter', '#entry', '#rules', '#for', '#arrivals', '#from', '#Spain', '#Nerlands', '#and', '#Georgia', '#', '127']",0
6320,"['EXCLUSIVE', ':', ""Labour's"", 'David', 'Lammy', 'blasted', ""Government's"", '""', 'sickening', '""', 'record', 'since', 'Conservatives', 'came', 'power', '2010', 'https://t.co/2TaHlSvgw1', '#Politics', '@torysleazeUK', 'https://t.co/tRDCXpRRIi']",0
6323,"['Electricity', 'law', 'change', 'aimed', 'facilitate', 'profits', 'discoms', ',', 'dismantle', 'subsidies', ':', 'Farmers', '-', 'https://t.co/8rV3ulFDxn', '#medleynews', '#india', '#news', '#FarmersProtest', '#FarmersParliament', '#FarmLaws', '#rights', '#Politics', '#KisanAndolan', '#Kisan']",0
6324,"['Everything', '""', '""', '.', 'Nothing', 'makes', 'complete', 'sense', 'lazy', 'try', 'figure', 'demand', 'someone', 'make', 'make', 'sense', '.', 'Kayfabe', 'dead', '.', '""', 'game', '""', 'spelled', 'us', ',', 'yet', 'many', 'ignore', 'keep', 'playing', 'way', '.', '#fft', '#society', '#politics']",0
6328,"['Mo', 'Brooks', 'claimed', 'empathize', 'terrorists', 'might', 'bomb', 'U', '.', '.', 'Capitol', 'fear', '""', 'socialism', ',', '""', 'Dave', 'Bautista', 'lashed', 'Alabama', 'Republican', '.', '#wrestling', '#politics', '#bautista', '#terrorism', 'https://t.co/6HuMrn3x4I']",0
6332,"['Illiterate', 'villagers', ',', 'never', 'stepped', 'village', 'India', 'adopted', 'arabic', 'religion', '.', 'game', '-', 'money', '.', 'tax', '90', 'percent', 'income', ',', 'convert', 'back', 'next', 'day', '.', 'Politicians', 'know', 'well', '#religion', '#Politics', '#tax', '#income']",0
6338,"['Since', 'kid', '’', 'always', 'wanted', 'politics', '.', 'military', 'want', 'start', 'running', 'city', 'council', '..', 'know', 'could', 'make', 'difference', 'part', 'get', 'try', 'show', 'people', 'care', '.', 'Everybody', 'start', 'somewhere', 'right', '?', '#politics', '#thoughts']",0
6341,"['#politics', '#government', 'ICE', 'officers', 'blast', 'Joe', ""Biden's"", 'pick', 'lead', 'agency', ',', 'say', 'confirmation', 'vote', 'premature', ':', 'President', 'Biden', '’', 'pick', 'lead', 'Immigration', 'Customs', 'Enforcement', ',', 'Harris', 'County', 'Sheriff', 'Ed', 'Gonzalez', ',', 'faced', 'hurdl', 'https://t.co/CwZL0QYVqy', 'https://t.co/HNLqmGuPlK']",0
6347,"['repeat', 'lie', 'often', 'enough', ',', 'becomes', 'T̵r̵u̵t̵h̵', '#politics', '.', 'https://t.co/0bSf0OBlQe']",0
6349,"['#Patagonia', 'Dumps', '#JacksonHole', 'Ski', 'Resort', 'Far-Right', 'Fundraiser', '#Politics', '#RadicalRight', '#Resistance', '#Retail', 'https://t.co/g7MTTfCxEP']",0
6351,"['Highly', 'respected', 'Army', 'intelligence', 'captain', ',', '@SKeshel', ',', 'released', 'Report', 'National', 'Fraud', 'Numbers', 'respect', '2020', 'Presidential', 'Election', '.', '#trump', '#donaldtrump', '#donaldjtrump', '#republican', '#conservative', '#trump2024', '#MAGA', '#KAG', '#usa', '#politics']",0
6352,"['Joe', ""Biden's"", 'relapse', ':', 'president', 'shake', 'fantasies', 'Republican', 'leaders', '?', 'https://t.co/jLG2FAQ2bm', '#JoeBiden', '#Politics']",0
6353,"['Senate', 'Passes', '$', '1.2', 'Trillion', '“', 'Infrastructure', '”', 'Bill', '–', '19', 'Republicans', 'Joined', 'Democrats', '#News', '#Politics', 'https://t.co/IQoFfK0wD1']",0
6355,"['Britons', 'double-jabbed', 'abroad', 'longer', 'required', 'quarantine', 'https://t.co/ctAnJhLT1D', '#Politics', 'https://t.co/eQQT8822Zi', '#Britons', '#double-jabbed', '#abroad', '#no', '#longer', '#required', '#to', '#quarantine', '#', '160']",0
6360,"['today', '’', '#PoliticoPlaybook', '.', 'know', 'journalist', 'wrote', ',', 'something', 'tells', 'DC', 'politicians', 'exact', 'mindset', '.', 'Play', 'games', 'US', 'economy', 'hope', 'works', '.', 'Forget', 'working', 'towards', 'solution', ',', 'wait', 'side', 'cave', '.', '#politics', 'https://t.co/FAXJkTXodk']",0
6361,"['@priyankagandhi', 'damn', 'sure', ',', 'mam', 'win', 'upcoming', 'election', '.', 'make', 'promise', 'Indian', 'young', 'give', 'government', '/', 'Private', 'job', 'every', 'family', 'India', 'per', 'qualification', '..', 'India', 'capabilities', '.', '@INCIndia', '@BJP4India', '#result', '#positive', '#Politics']",0
6364,"['#Republicans', 'killing', '?', '#GOP', 'encouraged', '#Covidvaccine', 'skepticism', '.', 'far', ',', 'seems', ',', 'voters', 'bearing', 'brunt', 'irresponsibility', ',', 'says', '@HalliShowQuotes', '.', '#Politics', '#News', 'https://t.co/EobF2A3IG2', 'https://t.co/nhlAuDuOt8']",0
6365,"['Gulrez', 'Sheikh', '-', 'India', '’', 'diplomatic', 'strike', 'China', 'UNSC', '.', 'Japan', 'deploying', 'missiles', 'Beijing', '.', ':', 'https://t.co/FQBio6UlFk', '#madhyapradesh', '#IndianMuslim', '#politics', '#Hindi', '#Urdu', '#YouTube', '#TagTV', '#TarekFatah', '#TahirGora', '#ArifAajakia', '#MukhtarAbbasNaqvi', '#ImamTawhidi', '#GauravArya', 'https://t.co/S1BMdtld78']",0
6366,"['Via', '@RawStory', ':', 'Maria', 'Bartiromo', 'complains', 'Tom', 'Barrack', ""'"", 'sat', 'jail', 'four', 'nights', ""'"", 'Hunter', 'Biden', 'https://t.co/gcxpbvKNcH', '|', '#politics', '#trump', '#corruption']",0
6367,"['Fourth', 'Grader', 'Told', 'Tell', 'Parents', '“', 'Equity', 'Survey', '”', 'School', '-', 'via', ':', '@charliekirk11', 'https://t.co/MpvWbDpi9H', '#politics', '#videos', 'https://t.co/3qo5HIVQoE']",0
6368,"['@the_hindu', 'unscrupulous', 'indian', 'political', 'system', 'almost', 'become', 'institutionalised', 'super', 'conducive', 'criminals', 'take', 'refuge', ',', 'also', 'thrive', 'Excel', '.', '#Politics', '#SupremeCourt']",0
6373,"['Rahul', 'Gandhi', 'reaches', 'Parliament', 'tractor', 'protest', 'farm', 'laws', '#FarmLaws', '#RahulGandhi', '#Congressparty', '#Congress', '#Protest', '#Politics', '#MonsoonSessionofParliament', 'https://t.co/docy4GZOkT']",0
6378,"['Adopting', 'persecution', 'complex', 'common', 'way', 'coping', ""one's"", 'fear', 'change', '.', 'However', ',', 'widespread', 'scale', ',', 'phenomenon', 'seriously', 'harmful', 'effects', '.', '#Featured', '#Gender', '#PersecutionComplex', '#PersecutoryDelusion', '#politics', 'https://t.co/jm56nPXEhr', 'https://t.co/FFDnfU5YRC']",0
6379,"['Thought', 'Action', ':', 'Red', 'Alert', ':', '#China', 'pt4', '#Biden', 'recycle', 'failed', 'Obama', '/', 'Clinton', 'era', '#ForeignPolicy', 'Retreads', '#Blinken', '#Sherman', 'deal', 'machinations', '#CCP', '?', 'https://t.co/WAoQESyQKc', '#US', '#USA', '#USChina', '#Xi', '#politics', '#CommunistChina', 'https://t.co/JDLCoTC7ic']",0
6380,"['#government', '#politics', '#afghanistan', '#CCR', 'Biden', 'admin', 'moved', 'dismantle', 'protections', 'citizens', 'trapped', 'overseas', 'months', 'Kabul', '’', 'fall', ':', 'memo', '.', 'https://t.co/YEcU7qf50d', 'https://t.co/3gfQXpXraR']",0
6381,"['Fed', 'facing', 'twin', 'inflation', ',', 'growth', 'risks', 'virus', 'jumps', 'supply', 'chains', 'falter', 'via', '@Reuters', 'https://t.co/BqwVifQHXw', '#US', '#economy', '#finance', '#COVID19', '#DeltaVariant', '#vaccines', '#workers', '#wages', '#politics', '#markets', '#inflation', '#supply', '#infrastructure']",0
6382,"['Basavaraj', 'Bommai', 'next', 'CM', 'Karnataka', 'announces', 'BJP', 'observer', 'state', 'Union', 'Minister', 'Dharmendra', 'Pradhan', '#KarnatakaCM', '#Politics', 'https://t.co/lA0Hwj2Oc5']",0
6385,"['one', 'union', '#SNP', 'willing', 'contemplate', '-', 'grubby', 'pact', '#Greens', '-', 'partnership', 'could', 'make', 'us', 'immeasurably', 'poorer', '.', '#column', '#politics', '#indyref2', '#comment', 'Read', ':', 'https://t.co/UQNi8rMsHO', 'https://t.co/MjeSdbVLSK']",0
6396,"['’', 'still', 'happy', 'decision', 'vote', 'Biden', '#politics', '#president', '#wtf', '#BidenDisaster']",0
6397,"['Side', 'side', 'comparison', 'news', '.', 'Comment', 'overt', 'bias', 'under-reporting', '.', 'Share', 'support', 'informed', 'democracy', '.', '#news', '#politics', '#media', '#msnbc', '#cnn', '#fox', '-', ':', 'https://t.co/OCTLN0v95U', 'https://t.co/PgSF6kjynT']",0
6400,"['#Crypto', 'partisan', 'issue', '!', 'US', 'wants', 'remain', 'competitive', 'world', 'stage', ',', 'promote', 'innovation', 'space', 'rather', 'try', 'stifle', '#Bitcoin', '#ETH', '#XRP', '#ADA', '#politics']",0
6402,"['NY', 'law', 'long', 'let', 'officials', 'use', 'campaign', 'funds', 'defense', 'https://t.co/GGY6JVHBMn', '#Politics']",0
6404,"['#Christians', 'need', '#start', 'responding', '#negative', '#news', ',', '#fake', '#science', ',', '#twisted', '#education', ',', 'corrupt', '#politics', ',', 'anything', 'else', '’', 'like', ',', 'way', '#God', 'wants', '.', '#authority', '!', '#Religion', 'trumps', '#Government', '!', '#Jesus', 'greater', '#fear', ',', '#FakeNews', ',', '#psychology', '!', 'https://t.co/CgCSIecMJS']",0
6405,"['Libya', 'headed', 'back', ""'"", 'square', 'one', ""'"", 'post-Gaddafi', 'turmoil', 'polls', 'delayed', ':', 'parliamentary', 'speaker', 'via', '@Reuters', 'https://t.co/BkHqwgVuRz', '#Libya', '#war', '#conflicts', '#violence', '#terrorism', '#humanity', '#refugees', '#migration', '#economy', '#RegionalSecurity', '#politics', '#diplomacy', '#AU', '#UN', '#UNHCR']",0
6406,"['support', 'letting', 'first', 'offender', 'child', 'pornographers', 'jail', 'early', ',', 'support', 'authorization', 'coverups', 'misdemeanor', 'sexual', 'assaults', 'schools', ',', 'piece', 'shit', 'politician', '.', 'Especially', 'Virginia', '.', '#Virginia', '#politics']",0
6407,"['@EricTopol', '@JamesPoliti', '@FT', '@tarahaelle', '@NatGeo', 'way', '!', '#Fauci', 'cannot', 'wrong', '.', '6', 'feet', 'distancing', '…', 'seems', '2', 'correlated', '🤷', '—', 'waiting', 'married', 'couple', '(', '#science', '#politics', ')', 'guide', 'safety', '.']",0
6408,"['Credit', 'Biden', 'Brilliant', 'Speech', 'Defending', 'Action', 'Afghanistan', 'https://t.co/TzzzqyzV7L', '#politics', '#political', '#economy']",0
6411,"['Via', '@RawStory', ':', ""'"", 'walked', 'path', ""'"", ':', 'Liz', 'Cheney', 'reams', 'Trump', 'Pompeo', 'Afghanistan', 'failures', 'https://t.co/4I7DAWVmXN', '|', '#politics', '#trump', '#corruption']",0
6415,"['Cuomo', 'said', 'AG', 'probe', 'would', 'clear', '.', 'aides', 'say', '’', 'political', '.', '–', 'POLITICO', 'ChronLaw', 'Politics', 'News', 'https://t.co/PFa4RBCVu9', '#Politics', '#news', '#law', '#attorney', '#lawyer']",0
6416,"['Peter', 'Millard', '/', 'Bloomberg', '-', 'Big', 'oil', 'hunt', 'one', 'last', 'big', 'discovery', 'along', 'coast', 'Brazil', 'https://t.co/XWNNztjkxD', '#energy', '#oil', '#gas', '#latam', '#caribbean', '#politics', '#brazil', '#petrobras', 'https://t.co/hICSWNaIcC']",0
6420,"['Biden', 'Goes', 'Back', 'Campaign', 'Trail', '-', 'U', '.', '.', 'News', '&', 'World', 'Report', 'https://t.co/UZsaYy077N', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
6421,"['Via', '@RawStory', ':', 'Family', ""'"", 'horrified', ""'"", 'video', 'shows', 'cop', 'kicking', 'woman', 'face', 'lies', 'handcuffed', 'ground', 'https://t.co/46J6rcFnSI', '|', '#politics', '#trump', '#corruption']",0
6422,"['Via', '@TPM', ':', '’', 'Finally', 'Reaching', 'End', 'Bipartisan', 'Infrastructure', ',', 'Folks', 'https://t.co/4YuMVlb8LV', '|', '#trump', '#politics', '#election2020']",0
6424,"['#Politics', '::', 'matters', 'Tucker', 'Carlson', 'broadcasting', 'Hungary', 'week', '-', 'https://t.co/7avRyOiNr8', 'https://t.co/S7obUjFTrZ']",0
6425,"['South', 'Sudan', 'president', 'urges', 'end', 'infighting', 'rival', 'camp', '#SouthSudan', '#Camp', '#President', '#Infighting', '#Politician', '#Politics', 'https://t.co/HnWnTPZPrL']",0
6426,"['Boris', 'Johnson', 'set', 'announce', 'bespoke', 'resettlement', 'scheme', '""', 'need', '""', 'Afghanistan', 'following', ""Taliban's"", 'dramatic', 'takeover', 'country', ',', 'Downing', 'Street', 'said', '.', 'support', 'oppose', 'resettling', 'Afghans', 'U', '.', 'K', '.', '?', '#Politics', '#Afghanishtan']",0
6432,"['Half', 'government', 'spending', 'computers', 'dedicated', 'keeping', 'old', 'systems', 'going', ',', 'report', 'found', '.', '£', '2.3', 'bn', 'goes', 'patching', 'systems', ',', 'date', 'back', '30', 'years', '.', 'Would', 'support', 'oppose', 'government', 'investing', 'new', 'systems', '?', '#Government', '#Politics']",0
6434,"['#Politics', 'worst', 'thing', ',', 'whatever', 'party', 'power', '#BJP', '#Congress', ',', 'agenda', '.', 'make', 'party', 'lead', 'eat', 'money', 'reserve', 'money', 'accounts.But', 'opinion', 'whatever', '#party', '#BJP', '#Congress', 'main', 'agenda', 'develop', 'India']",0
6440,"['#Religion', 'needs', '#followers', '.', '#Politics', 'needs', '#voters', '.', 'former', 'survive', 'bank', 'latter', '.']",0
6441,"['Evening', 'news', ':', '2', 'programs', 'run', 'time', 'Belarus', 'TV', 'fight', 'Protest', 'agenda', '#belarus', '#TV', '#protest', '#media', '#lukashenko', '#news', '#mediapolicy', '#politics', '#tsikhanouskaya', '#eveningnews', 'https://t.co/nXbOX9s1BJ']",0
6442,"['Via', '@RawStory', ':', ""Trump's"", 'Afghan', 'negotiation', 'bungling', 'blame', 'current', 'chaos', ':', 'former', 'National', 'Security', 'official', 'https://t.co/6nCC8umCdI', '|', '#politics', '#trump', '#corruption']",0
6444,"['Dems', 'renew', 'push', 'elections', 'bill', 'fall', ';', 'GOP', 'vows', 'opposition', '-', 'KTLA', 'https://t.co/jFLLmEfR1C', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
6447,"['Like', 'government', ',', 'politics', 'necessary', 'evil', 'necessary', 'good', '.', '#onpoli', '#cdnpoli', '#politics', '#freedom', '#ChrisSky', '#civildisobedience', 'https://t.co/rJxDDazflG']",0
6451,"['U', '.', '.', 'steps', 'back', 'call', 'Haiti', 'elections', 'year', 'quake', ',', 'virus', 'assassination', '-', 'McClatchy', 'Washington', 'Bureau', 'https://t.co/C8Ygj7BaSj', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
6453,"['🇹🇭', 'protesters', 'left', 'outside', 'Sino-Thai', 'Tower', 'moved', 'next', 'destination', '.', 'man', 'picture', 'Public', 'Health', 'Minister', 'Anutin', 'Charnvirakul', '.', '#BangkokPost', '#Thailand', '#ม็อบ10สิงหา', '#politics', '#thailand', '#mostshared', 'https://t.co/VCPEfBj0mC']",0
6455,"['Thinking', 'UK', 'Government', '’', 'handling', 'coronavirus', 'crisis', ',', 'well', 'rate', 'performance', 'expanding', 'NHS', 'hospitals', 'stop', 'overwhelmed', '?', '#NHS', '#NightingaleHospitals', '#Politics']",0
6456,"['Lucas', 'County', 'BOE', 'certifies', 'candidates', 'upcoming', 'elections', '-', 'Toledo', 'Blade', 'https://t.co/iqw64IMUqN', '#2020Elections', '#Elections', '#Politics', '#GeneralElection']",0
6460,"['#Time_to', '#Protect_India', '#Privatization_of_PSUs_Mines_Banks_LIC_Defence_Indudtries', ',', 'Like', '#VeryMuch', '@MamataOfficial', 'Ji', '(', 'Great-Leader', ')', ',', '#Unity', '#Vanish_RSS_BJP', '#Politics', ',', '#Sold_to_Private', '#Catch_Collar', ',', '#CMs_Whom', '#RSS_BJP', ',', 'Unity-Great-Z', 'https://t.co/8nNkLi5cmY']",0
6468,"['#Politics', ':', '#Germany', 'wades', 'warily', 'South', 'China', 'Sea', 'fray', '-', 'German', 'Navy', 'frigate', 'launches', 'seven-month', 'journey', 'Indo-Pacific', 'could', 'churn', 'relations', '#China', '!', 'https://t.co/dh476R1JfN']",0
6469,"['Top', '#RhodeIsland', '#Democratic', 'strategist', 'Tweeted', 'hoping', '#Republicans', 'would', 'die', '#pandemic', 'https://t.co/alLflNvido', '#Twitter', '#politics', 'https://t.co/kWt4eFuSPk']",0
6471,"['China', '’', 'capitalist', 'class', 'able', 'wrest', 'political', 'power', 'Communist', 'Party', '?', 'Branko', 'Milanović', '@BrankoMilan', 'long', 'NEP', ',', 'China', ',', 'Xi', 'https://t.co/tzAt7pGFZV', '#China', '#capitalism', '#politics', '#Economics', '#USA', 'https://t.co/0cuJtnlimE']",0
6476,"['JUNK', 'JOURNALISM', ':', 'WashPost', 'Says', 'Vaccine', 'Skepticism', 'Fueling', 'Violent', 'Militias', '#News', '#Politics', 'https://t.co/9VPBoauNqA']",0
6482,"['Bolsonaro', 'press', 'event', 'birthplace', ',', 'Florianopolis', ',', 'guess', ',', 'people', 'praise', 'like', 'amazing', ',', 'yet', 'fixes', 'COVID', '-', '19', 'end', '.', 'Saying', '""', 'peaceful', '""', 'demonstration', ',', 'yet', 'military', 'around', '.', 'joke', '.', '#brazil', '#bolsonaro', '#politics', '#society']",0
6483,"['Via', '@RawStory', ':', ""'"", 'adamant', 'insurrectionists', ""'"", ':', 'New', 'data', 'reveals', 'widespread', ""'"", 'radical', 'beliefs', ""'"", 'aggrieved', 'Trump', 'fans', 'https://t.co/SDCst2aDhU', '|', '#politics', '#trump', '#corruption']",0
6494,"['Opinion', '|', 'Taliban', 'Control', ""Afghanistan's"", 'Economy', '.', 'West', '?', '#NewsUpdate', '#News', '#BreakingNews', '#Breaking', '#news', '#Business', '#Politics', '#Science', '#Technology', '#World', '#follow', '#Follow', '#followus', '#followme', '#retweet', '#Retweeet', '#Retweet', '#RetweetPlease', 'https://t.co/2eaEnWbgc6']",0
