user_description,original_tweet,variant_index,variant_text
"MA in Diplomacy; Communication & political consultant; San Juan Island Fire & Rescue PIO, Friday Harbor WA.  Scotland Forever!","Covid in Scotland: No decision on travel quarantine rules via @BBCNews 

https://t.co/LZdV5VH7iH

#Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3",4,Covid in Scotland: Still no decision on travel quarantine rules via @BBCNews   https://t.co/LZdV5VH7iH  #Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3
"MA in Diplomacy; Communication & political consultant; San Juan Island Fire & Rescue PIO, Friday Harbor WA.  Scotland Forever!","Covid in Scotland: No decision on travel quarantine rules via @BBCNews 

https://t.co/LZdV5VH7iH

#Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3",5,Covid in Scotland: No definite decision on travel quarantine rules via @BBCNews   https://t.co/LZdV5VH7iH  #Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3
"MA in Diplomacy; Communication & political consultant; San Juan Island Fire & Rescue PIO, Friday Harbor WA.  Scotland Forever!","Covid in Scotland: No decision on travel quarantine rules via @BBCNews 

https://t.co/LZdV5VH7iH

#Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3",6,Covid in Scotland: No decision made on travel quarantine rules via @BBCNews   https://t.co/LZdV5VH7iH  #Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3
"MA in Diplomacy; Communication & political consultant; San Juan Island Fire & Rescue PIO, Friday Harbor WA.  Scotland Forever!","Covid in Scotland: No decision on travel quarantine rules via @BBCNews 

https://t.co/LZdV5VH7iH

#Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3",7,Covid in Scotland: No immediate decision on travel quarantine rules via @BBCNews   https://t.co/LZdV5VH7iH  #Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3
"MA in Diplomacy; Communication & political consultant; San Juan Island Fire & Rescue PIO, Friday Harbor WA.  Scotland Forever!","Covid in Scotland: No decision on travel quarantine rules via @BBCNews 

https://t.co/LZdV5VH7iH

#Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3",8,Covid in Scotland: No firm decision on travel quarantine rules via @BBCNews   https://t.co/LZdV5VH7iH  #Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3
"MA in Diplomacy; Communication & political consultant; San Juan Island Fire & Rescue PIO, Friday Harbor WA.  Scotland Forever!","Covid in Scotland: No decision on travel quarantine rules via @BBCNews 

https://t.co/LZdV5VH7iH

#Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3",9,Covid in Scotland: No conclusive decision on travel quarantine rules via @BBCNews   https://t.co/LZdV5VH7iH  #Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3
"MA in Diplomacy; Communication & political consultant; San Juan Island Fire & Rescue PIO, Friday Harbor WA.  Scotland Forever!","Covid in Scotland: No decision on travel quarantine rules via @BBCNews 

https://t.co/LZdV5VH7iH

#Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3",10,Covid in Scotland: No decision reached on travel quarantine rules via @BBCNews   https://t.co/LZdV5VH7iH  #Scotland #NHS #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #families #politics #PoliticalParties #RegionalSecurity #recovery #travel #tourism #UK #EU #US https://t.co/lmmzInUGw3
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,1,Mo Brooks; Spanky stooge @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,2,Mo Brooks; Spanky pawn @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,3,Mo Brooks; Spanky lapdog @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,4,Mo Brooks; Spanky lackey @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,5,Mo Brooks; Spanky puppet @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,6,Mo Brooks; Spanky acolyte @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,7,Mo Brooks; Spanky cheerleader @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,8,Mo Brooks; Spanky shill @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,9,Mo Brooks; Spanky bootlicker @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"Liberal Forum - America's #Political Chat Room - Liberals, #Democrats, Socialists, Greens, Independents, and yes, even Conservatives welcome. #Politics",Mo Brooks; Spanky @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh,10,Mo Brooks; Spanky enabler @realDonaldTrump's 1/6 Useful-Idiot #politics  https://t.co/jJcAeg3GVh
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,1,'The Death Of Female Sports': Athletes And Congresswomen Push Back Against Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,2,'The End Of Women's Sports': Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,3,'The Collapse Of Female Athletics': Athletes And Congresswomen Battle Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,4,'Female Sports Are Over': Athletes And Congresswomen Unite To Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,5,'A Final Blow To Female Sports': Athletes And Congresswomen Sound Alarm Over Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,6,'Female Athletics On The Brink': Athletes And Congresswomen Take On Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,7,'Truly The End Of Women's Sports': Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,8,'Female Sports Face Extinction': Athletes And Congresswomen Fight Back Against Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,9,'The Last Stand For Female Sports': Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"News, politics, science, technology.
Use your own brain, it's not illegal (yet).",‘Truly The End Of Female Sports’: Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU,10,'Women's Sports At The Brink': Athletes And Congresswomen Fight Transgender Takeover https://t.co/nSy0tFZ3ah #politics #opinion https://t.co/eCD4ez6ajU
"👋Hi, how’s it goin? I’m Adam Wekarski (aka ATOMIK 1; see punk band FUGANDHI; see CHEAP FiX!™️) & I just wanna have good times! Stay Rad!🇺🇸😃🤙","Even if you claim to be American, even if you’ve served our country before - If you support The Republican Attack on America - You cancelled out ALL prior effort and your service was in vain. You traded Democracy for Fascism. Plain &amp; Simple. #politics #USA",1,"Even if you claim to be American, even if you’ve served our country before - If you support The Republican Attack on America - You cancelled out ALL prior effort and your service was in vain. You traded Democracy for Fascism. Plain &amp; Simple. #politics #USA"
"👋Hi, how’s it goin? I’m Adam Wekarski (aka ATOMIK 1; see punk band FUGANDHI; see CHEAP FiX!™️) & I just wanna have good times! Stay Rad!🇺🇸😃🤙","Even if you claim to be American, even if you’ve served our country before - If you support The Republican Attack on America - You cancelled out ALL prior effort and your service was in vain. You traded Democracy for Fascism. Plain &amp; Simple. #politics #USA",2,"Even if you claim to be American, even if you’ve served our country before - If you back The Republican Attack on America - You cancelled out ALL prior effort and your service was in vain. You traded Democracy for Fascism. Plain &amp; Simple. #politics #USA"
"👋Hi, how’s it goin? I’m Adam Wekarski (aka ATOMIK 1; see punk band FUGANDHI; see CHEAP FiX!™️) & I just wanna have good times! Stay Rad!🇺🇸😃🤙","Even if you claim to be American, even if you’ve served our country before - If you support The Republican Attack on America - You cancelled out ALL prior effort and your service was in vain. You traded Democracy for Fascism. Plain &amp; Simple. #politics #USA",3,"Even if you claim to be American, even if you’ve served our country before - If you defend The Republican Attack on America - You cancelled out ALL prior effort and your service was in vain. You traded Democracy for Fascism. Plain &amp; Simple. #politics #USA"
